# {"env_id": "PongNoFrameskip-v4", "t_start": 1579667593.6216404} 
r,l,t
20.0,2378,11493.983315
21.0,2964,11562.135727
18.0,3166,11635.791161
21.0,3013,11704.126291
21.0,3013,11774.503259
21.0,3021,11844.936237
19.0,3167,11916.493299
21.0,2291,11969.296043
21.0,2763,12033.713527
19.0,2501,12090.363488
21.0,2935,12158.365606
19.0,2598,12217.737527
20.0,2585,12278.976113
21.0,3013,12347.453771
21.0,2291,12400.457702
18.0,2835,12465.642895
10.0,2963,12533.611693
21.0,3138,12606.822626
21.0,3010,12675.101953
18.0,3291,12751.421873
21.0,3101,12822.438661
21.0,2572,12881.703298
21.0,2575,12940.748638
20.0,2379,12996.399278
20.0,2952,13064.463095
21.0,2577,13123.604213
20.0,2979,13191.720023
21.0,3057,13262.353317
21.0,2638,13324.087828
21.0,2574,13383.382646
21.0,2291,13436.400331
21.0,3059,13507.362554
21.0,2579,13566.607998
21.0,2956,13634.712465
15.0,3399,13712.012889
21.0,2959,13782.361761
19.0,3179,13853.932666
21.0,2574,13913.288677
21.0,2573,13974.224044
18.0,3270,14048.85456
21.0,2922,14116.563847
19.0,3146,14188.050449
20.0,2552,14247.206185
19.0,2734,14311.646829
20.0,2256,14362.211213
19.0,2799,14426.898195
21.0,2575,14485.905979
21.0,2351,14541.489777
21.0,3061,14612.385553
21.0,3060,14680.936812
20.0,2405,14736.878648
20.0,2368,14792.426972
20.0,2511,14848.953908
21.0,2575,14907.882225
19.0,2766,14972.789242
21.0,2576,15031.962451
21.0,2577,15091.00591
20.0,3073,15162.028638
21.0,2352,15217.675962
21.0,2586,15277.070092
21.0,3100,15348.284029
21.0,2959,15416.427871
21.0,2573,15475.805077
15.0,3377,15554.8871
21.0,2288,15606.173125
21.0,2578,15667.637198
19.0,2595,15724.761255
21.0,2575,15777.139462
21.0,2958,15837.487621
19.0,3271,15905.153816
21.0,2958,15965.039341
21.0,2578,16017.635452
21.0,2585,16070.020096
20.0,2553,16122.005695
21.0,3015,16182.458077
21.0,3011,16244.898224
21.0,3014,16305.266411
21.0,2581,16359.658067
21.0,3050,16420.274387
18.0,3363,16490.462883
19.0,2536,16540.738962
17.0,3406,16611.238015
21.0,3059,16673.869297
21.0,3010,16734.214833
19.0,3140,16799.241285
20.0,2803,16856.567205
21.0,2572,16908.818057
21.0,2957,16969.095952
21.0,2576,17021.244755
21.0,2288,17068.176082
20.0,3061,17130.800618
16.0,2651,17185.406058
15.0,3147,17248.648761
20.0,1764,17285.216746
18.0,2349,17332.594241
16.0,2387,17382.079339
10.0,2647,17434.788747
21.0,1693,17470.802093
19.0,1972,17510.396653
20.0,1855,17549.18911
16.0,2273,17594.312955
19.0,1799,17631.104887
13.0,2470,17683.032549
21.0,1693,17717.163654
21.0,1668,17751.090762
20.0,1746,17785.460216
21.0,1690,17821.704299
18.0,1964,17861.19836
21.0,1695,17895.395525
21.0,1696,17929.751518
21.0,1673,17965.622516
19.0,1802,18002.364707
21.0,1692,18036.521786
18.0,1966,18075.934808
18.0,1995,18117.496841
21.0,1694,18151.538384
18.0,1875,18190.423059
20.0,2083,18232.392293
21.0,1693,18266.694741
20.0,1769,18303.30582
21.0,1690,18337.310703
21.0,1718,18371.646709
21.0,1694,18407.56642
21.0,1694,18441.833244
21.0,1691,18476.020214
21.0,1695,18510.110728
20.0,1747,18546.370009
20.0,1745,18582.720193
20.0,1747,18617.078829
20.0,1745,18653.398676
21.0,1691,18687.369966
21.0,1693,18721.705492
16.0,2193,18766.211491
18.0,1903,18805.411891
21.0,1753,18841.652676
20.0,1747,18876.007615
21.0,1672,18911.857297
18.0,1913,18949.007229
21.0,1697,18985.009534
21.0,1669,19019.20286
20.0,1702,19053.313238
21.0,1654,19087.116964
19.0,1800,19123.597958
21.0,1653,19157.463524
21.0,1652,19191.286186
21.0,1717,19225.346616
21.0,1674,19259.334893
21.0,1651,19293.206956
21.0,1668,19327.51583
21.0,1654,19361.459908
21.0,1671,19395.559287
21.0,1672,19429.448713
21.0,1803,19466.052549
21.0,1649,19499.891503
21.0,1648,19533.855707
21.0,1651,19567.918722
21.0,1651,19601.730289
21.0,1651,19635.709774
21.0,1653,19667.799883
19.0,1862,19706.794238
17.0,2203,19751.520856
21.0,1670,19785.628426
20.0,1705,19819.796527
21.0,1672,19855.608329
20.0,1723,19889.947986
21.0,1670,19924.02213
21.0,1671,19958.190419
21.0,1672,19992.121948
21.0,1651,20025.983568
21.0,1667,20059.947829
21.0,1650,20093.821598
21.0,1652,20127.768263
20.0,1825,20164.557764
21.0,1675,20198.534525
20.0,1701,20232.851144
20.0,1722,20269.014192
21.0,1653,20302.846271
21.0,1673,20336.891093
21.0,1668,20371.076683
21.0,1673,20405.188917
21.0,1670,20439.093735
21.0,1670,20473.081677
21.0,1673,20506.926354
19.0,1949,20546.163922
20.0,1794,20582.739542
21.0,1654,20616.705796
19.0,1831,20653.483836
16.0,2128,20697.70447
21.0,1670,20731.684157
20.0,1808,20768.395536
21.0,1670,20802.444101
21.0,1654,20836.40571
21.0,1673,20870.395597
18.0,1975,20909.868047
21.0,1651,20943.811454
20.0,1768,20980.266654
17.0,1931,21019.669266
21.0,1672,21053.604415
21.0,1654,21087.525551
21.0,1690,21122.035316
20.0,1704,21158.108742
21.0,1649,21191.940745
20.0,1701,21226.209865
21.0,1652,21260.355916
18.0,1809,21297.066419
21.0,1674,21331.043648
21.0,1667,21365.069813
21.0,1653,21399.065707
21.0,1649,21433.23587
21.0,1668,21467.051274
21.0,1652,21500.974307
21.0,1671,21535.059508
21.0,1669,21568.964378
21.0,1649,21600.991251
19.0,1828,21639.672844
21.0,1668,21673.57184
21.0,1654,21707.490353
21.0,1653,21741.563159
21.0,1652,21773.651133
21.0,1671,21809.479218
21.0,1670,21843.547623
21.0,1655,21875.483245
21.0,1670,21909.472973
21.0,1675,21945.43284
21.0,1654,21977.622797
21.0,1673,22014.004535
21.0,1668,22048.174776
20.0,1722,22082.462509
19.0,1736,22118.87577
21.0,1672,22152.913366
21.0,1654,22185.128738
20.0,1758,22221.451336
21.0,1669,22255.395823
21.0,1667,22289.403852
21.0,1668,22323.605064
21.0,1653,22357.788863
21.0,1668,22391.774041
21.0,1650,22425.621127
21.0,1673,22459.63214
20.0,1704,22493.857424
19.0,1797,22530.515089
21.0,1649,22564.431693
21.0,1668,22598.560878
21.0,1674,22632.847248
21.0,1652,22666.76599
21.0,1832,22705.387358
21.0,1651,22737.310734
21.0,1670,22771.327662
21.0,1650,22805.120815
20.0,1702,22841.138102
21.0,1652,22873.041572
21.0,1654,22907.108712
21.0,1651,22941.126988
16.0,2189,22985.518269
20.0,1746,23021.927604
21.0,1672,23055.802646
21.0,1652,23089.750459
20.0,1725,23124.185924
21.0,1650,23157.98973
21.0,1670,23191.859956
20.0,1701,23228.053688
20.0,1824,23264.894037
21.0,1671,23299.009164
20.0,1719,23333.008381
20.0,1827,23371.546082
21.0,1670,23405.30979
21.0,1670,23439.296991
21.0,1670,23473.359786
21.0,1673,23507.329768
21.0,1649,23541.458449
21.0,1670,23575.456347
21.0,1651,23607.563219
21.0,1652,23641.444193
21.0,1648,23675.142175
20.0,1746,23711.425862
21.0,1648,23745.606323
21.0,1675,23779.686459
20.0,1706,23814.075234
21.0,1654,23847.936858
20.0,1701,23882.036167
21.0,1668,23916.146645
15.0,2059,23958.063438
21.0,1671,23992.115302
15.0,2247,24038.968254
20.0,1706,24073.210786
20.0,1706,24109.527268
21.0,1667,24143.576445
19.0,1847,24180.497369
13.0,2380,24229.720181
18.0,1880,24266.815366
21.0,1650,24300.637542
21.0,1670,24334.72005
20.0,1740,24371.101733
21.0,1653,24405.050758
21.0,1654,24437.354141
21.0,1670,24473.200213
21.0,1669,24507.195466
21.0,1654,24539.101707
21.0,1668,24573.174583
18.0,1865,24612.39229
20.0,1704,24646.543487
21.0,1670,24680.552772
19.0,1919,24719.901351
21.0,1673,24754.248893
21.0,1652,24787.895361
21.0,1649,24821.921996
21.0,1671,24856.108387
20.0,1809,24892.849284
21.0,1653,24926.747659
20.0,1885,24965.864123
21.0,1652,24999.805191
20.0,1704,25034.155569
21.0,1652,25068.010079
21.0,1670,25102.067997
21.0,1669,25136.14072
9.0,2763,25193.278533
13.0,2456,25243.085374
21.0,1668,25277.079852
21.0,1674,25311.424452
21.0,1651,25345.408465
21.0,1668,25379.408596
21.0,1674,25413.362572
21.0,1653,25447.255683
21.0,1653,25481.244495
21.0,1653,25515.326769
21.0,1670,25549.384155
21.0,1667,25583.483727
20.0,1705,25617.940984
20.0,1804,25654.697116
21.0,1668,25688.781323
21.0,1667,25722.820933
21.0,1652,25756.705206
21.0,1668,25790.690665
21.0,1673,25824.766457
20.0,1856,25861.624399
21.0,1649,25895.445303
21.0,1675,25929.712168
17.0,2030,25971.217187
21.0,1654,26004.920302
21.0,1670,26039.014957
21.0,1675,26073.27928
21.0,1648,26107.076407
21.0,1653,26140.96395
21.0,1654,26174.954901
21.0,1668,26208.955212
17.0,2001,26248.931908
21.0,1650,26283.003246
20.0,1783,26319.753892
21.0,1668,26353.715207
21.0,1675,26387.650538
21.0,1651,26421.726095
21.0,1667,26455.726011
17.0,2165,26500.073848
21.0,1651,26534.273162
20.0,1703,26568.456806
21.0,1652,26602.27542
21.0,1674,26636.280481
19.0,1820,26672.993817
21.0,1652,26706.894392
19.0,1818,26745.510133
21.0,1668,26779.537427
20.0,1731,26813.920482
21.0,1671,26847.884017
21.0,1847,26886.809128
21.0,1654,26919.003486
21.0,1668,26952.916977
21.0,1753,26989.23421
21.0,1650,27023.143374
21.0,1654,27057.060634
21.0,1671,27091.090199
21.0,1651,27125.284737
19.0,1836,27162.212129
21.0,1743,27198.65039
16.0,2131,27241.026534
21.0,1653,27274.836604
21.0,1668,27308.798891
21.0,1672,27342.902596
21.0,1650,27376.723805
21.0,1675,27410.778933
21.0,1648,27444.761114
21.0,1672,27478.817383
21.0,1667,27512.779679
20.0,1772,27549.133888
18.0,1936,27588.52796
21.0,1652,27622.578619
19.0,1947,27661.962557
21.0,1653,27695.984588
21.0,1673,27730.260198
21.0,1651,27764.228331
21.0,1673,27798.210364
21.0,1650,27832.050132
21.0,1649,27865.87839
21.0,1667,27900.031262
21.0,1672,27933.979275
18.0,1982,27973.58715
17.0,1981,28015.374809
21.0,1652,28049.271846
21.0,1671,28083.253041
21.0,1672,28117.354943
21.0,1653,28151.372202
21.0,1674,28185.49923
21.0,1648,28219.378379
21.0,1649,28253.274364
21.0,1671,28287.163342
16.0,2180,28331.88544
21.0,1671,28366.06473
21.0,1669,28400.013925
21.0,1864,28437.242836
21.0,1668,28471.231091
20.0,1705,28507.36829
21.0,1675,28541.356611
21.0,1652,28573.650604
21.0,1648,28607.700426
20.0,1767,28644.227548
21.0,1671,28678.164528
21.0,1650,28712.189811
21.0,1670,28746.272127
20.0,1703,28780.464194
21.0,1673,28814.539348
21.0,1674,28848.592874
20.0,1724,28884.829856
21.0,1669,28918.998418
21.0,1672,28953.022875
21.0,1713,28987.259542
21.0,1672,29021.496973
21.0,1674,29055.600164
21.0,1654,29089.468284
21.0,1673,29123.67488
21.0,1668,29158.392276
20.0,1722,29195.248746
21.0,1652,29229.184308
21.0,1673,29263.217387
21.0,1671,29297.168813
21.0,1669,29331.181356
21.0,1653,29365.218146
21.0,1667,29399.173798
21.0,1650,29432.967872
21.0,1672,29467.194633
21.0,1654,29501.226581
21.0,1673,29535.345068
20.0,1795,29572.84105
20.0,1688,29607.326813
20.0,1730,29641.921319
21.0,1652,29676.925846
21.0,1674,29712.430135
20.0,1706,29748.655159
19.0,1734,29782.982845
21.0,1654,29817.042369
21.0,1673,29851.098071
21.0,1648,29886.811898
21.0,1653,29921.213235
21.0,1668,29955.356593
21.0,1672,29989.355747
21.0,1672,30024.061873
21.0,1650,30059.064174
21.0,1652,30093.037011
21.0,1668,30127.149448
21.0,1648,30160.958764
21.0,1672,30195.042944
20.0,1722,30229.465464
21.0,1670,30264.479908
21.0,1671,30301.030044
21.0,1673,30335.017092
17.0,2016,30376.695709
21.0,1668,30410.80089
21.0,1672,30444.597715
21.0,1671,30478.592278
21.0,1673,30512.666292
21.0,1652,30546.727381
21.0,1672,30580.883783
21.0,1668,30614.955178
21.0,1654,30648.964259
21.0,1668,30682.968123
19.0,1880,30722.212823
21.0,1672,30756.240272
21.0,1667,30790.175931
17.0,1904,30829.37792
20.0,1743,30863.761923
21.0,1653,30897.541873
21.0,1651,30932.26454
21.0,1648,30966.792411
21.0,1671,31000.731462
18.0,2098,31043.646863
21.0,1648,31078.430316
20.0,1718,31115.359916
21.0,1648,31147.35144
21.0,1675,31181.466834
21.0,1650,31215.390072
21.0,1667,31250.281049
21.0,1671,31285.108732
21.0,1673,31321.935446
20.0,1729,31360.573916
21.0,1651,31398.84483
21.0,1652,31434.02943
20.0,1744,31469.333497
21.0,1654,31506.765283
21.0,1672,31545.323888
21.0,1669,31582.971491
21.0,1651,31621.508286
18.0,2052,31667.907334
21.0,1648,31701.842101
21.0,1652,31735.668053
21.0,1652,31769.43875
21.0,1653,31803.341094
17.0,2007,31843.114202
21.0,1671,31877.16054
21.0,1654,31914.137315
21.0,1670,31952.133406
21.0,1675,31990.704826
21.0,1652,32029.073167
21.0,1653,32067.459899
21.0,1650,32105.684783
21.0,1649,32144.146285
21.0,1671,32182.71962
21.0,1649,32221.222177
20.0,1703,32259.875801
21.0,1671,32297.869875
21.0,1675,32331.795801
20.0,1724,32368.679627
21.0,1650,32403.225667
21.0,1654,32435.241041
21.0,1652,32469.213643
21.0,1649,32503.193328
21.0,1667,32537.346661
21.0,1652,32571.902604
21.0,1669,32607.180365
21.0,1649,32641.065179
21.0,1668,32675.232747
21.0,1648,32709.827121
21.0,1655,32744.467115
21.0,1654,32779.164669
21.0,1668,32813.337697
21.0,1672,32847.911968
21.0,1653,32882.972592
21.0,1649,32918.011481
21.0,1650,32950.198581
19.0,1918,32989.319814
21.0,1652,33023.324034
21.0,1653,33057.337709
21.0,1648,33091.188572
21.0,1652,33125.257628
21.0,1652,33159.256232
21.0,1669,33193.220869
21.0,1649,33227.244657
21.0,1674,33261.319371
21.0,1672,33295.600005
20.0,1661,33329.580167
20.0,1712,33363.814428
21.0,1671,33397.800996
21.0,1651,33431.933587
21.0,1651,33465.858517
21.0,1648,33499.645693
21.0,1653,33533.462014
20.0,1819,33570.268359
21.0,1651,33604.389835
21.0,1648,33638.176569
21.0,1668,33672.125129
21.0,1669,33706.081306
21.0,1655,33740.446848
21.0,1653,33774.497088
21.0,1670,33808.502643
21.0,1651,33840.528488
21.0,1673,33874.53504
21.0,1670,33910.43886
21.0,1668,33944.50543
21.0,1652,33976.531253
21.0,1651,34010.68604
21.0,1650,34044.74548
21.0,1670,34078.733114
21.0,1651,34112.768897
21.0,1651,34146.784225
21.0,1670,34180.952934
21.0,1648,34214.9992
21.0,1650,34249.082921
21.0,1786,34285.850827
21.0,1674,34320.180964
21.0,1670,34354.231066
21.0,1651,34388.054324
21.0,1653,34422.074287
21.0,1668,34456.100583
21.0,1672,34490.150236
21.0,1652,34522.2249
20.0,1774,34558.822507
21.0,1653,34592.785253
21.0,1848,34631.830229
21.0,1670,34665.898588
21.0,1649,34699.775208
20.0,1823,34736.625589
21.0,1668,34770.698191
21.0,1668,34804.55205
21.0,1673,34838.731868
21.0,1668,34872.81674
21.0,1654,34906.964897
21.0,1847,34944.191048
21.0,1654,34978.103746
21.0,1649,35012.091075
21.0,1672,35046.26411
21.0,1650,35080.233528
21.0,1648,35114.041747
21.0,1674,35147.974769
21.0,1669,35182.046918
21.0,1651,35216.257878
21.0,1650,35250.122181
21.0,1675,35284.05678
21.0,1654,35317.984656
21.0,1670,35352.075976
21.0,1671,35386.160226
21.0,1655,35420.231364
21.0,1672,35454.207968
21.0,1669,35488.197184
21.0,1650,35522.82391
21.0,1650,35554.967082
21.0,1668,35589.181027
21.0,1649,35623.086856
21.0,1652,35657.010699
19.0,2092,35699.099437
21.0,1650,35732.955009
21.0,1654,35766.960451
21.0,1655,35800.945861
21.0,1670,35835.072968
21.0,1648,35869.056406
21.0,1673,35903.280761
21.0,1648,35937.489521
21.0,1675,35971.623284
20.0,1825,36008.356613
21.0,1648,36042.204822
21.0,1650,36076.22772
21.0,1652,36110.430141
21.0,1671,36144.586616
21.0,1654,36178.59904
21.0,1650,36212.369148
21.0,1670,36246.193543
21.0,1650,36280.016915
21.0,1652,36314.111941
21.0,1667,36347.952856
21.0,1668,36381.897949
21.0,1649,36414.352492
